,id.accession,id.assay name,id.sample name,study.characteristics.organism,study.characteristics.strain,study.characteristics.animal source,study.characteristics.age at launch,study.characteristics.sex,study.characteristics.material type,study.factor value.spaceflight,study.factor value.genotype,investigation.study assays.study assay measurement type,investigation.study assays.study assay technology type,assay.protocol ref,study.parameter value.habitat,study.parameter value.duration,study.parameter value.light cycle,study.parameter value.diet,study.parameter value.feeding schedule,study.parameter value.enrichment material,study.parameter value.euthanasia method,study.parameter value.age at euthanasia,study.parameter value.carcass preservation method,study.parameter value.sample weight,study.parameter value.sample preservation method,study.parameter value.sample storage temperature,study.comment.rfid,study.comment.alsda subject id,study.comment.euthanasia date,study.comment.bsp dissection date,study.comment.source description,investigation.study.comment.Project Identifier,id.assay name_rna,investigation.study assays.study assay measurement type_rna,investigation.study assays.study assay technology type_rna,study.characteristics.organism_rna,library_type,modalities_all,modalities_other,has_other_modalities,has_rna_sequencing_rna_seq,has_single_cell_rna_sequencing,counts_file,counts_path,organ system (new)
2220,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL14,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2221,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL17,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2222,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL18,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2223,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL2,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2224,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL5,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2225,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_GC_LAR_YNG_GL6,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Ground Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2226,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL11,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2227,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL12,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2228,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL15,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2229,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL16,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2230,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL19,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2231,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL20,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2232,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL3,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2233,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL4,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2234,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL7,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2235,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_OLD_VL8,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2236,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL1,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2237,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL10,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2238,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL13,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2239,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL17,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2240,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL2,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2241,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL5,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2242,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL6,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2243,OSD-511,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,RRRM1_MG_VIV_LAR_YNG_VL9,Mus musculus,BALB/cAnNTac,,,Female,mammary gland,Vivarium Control,,transcription profiling,RNA Sequencing (RNA-Seq),,Standard Vivarium Cage,39 {day},12 h light/dark cycle,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Igloo,isoflurane anesthesia and euthanized by exsanguination/double thoracotomy,,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-511_transcription-profiling_rna-sequencing-(rna-seq)_illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,data/osdr/raw/GLDS-511_rna_seq_STAR_Unnormalized_Counts.csv,
2244,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F1_techrep1,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
2245,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F1_techrep2,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
2246,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F2,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
2247,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F3,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
2248,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F4,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
2249,OSD-512,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,RR23_ADR_FLT_F5,Mus musculus,C57BL/6J,Jackson Laboratory,16-17 {week},Male,adrenal gland,Space Flight,,transcription profiling,RNA Sequencing (RNA-Seq),,Rodent Flight Hardware (Transporter and Habitat),38 {day},12 h light: 12 h dark. Lights on at 7:00 GMT,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,Hut,"Bilateral thoracotomy with sedation, Cardiac puncture, Inhalation of Isoflurane",,,,Liquid Nitrogen,-80 {degree Celsius},,,,,,,OSD-512_transcription-profiling_rna-sequencing-(rna-seq)_Illumina,transcription profiling,RNA Sequencing (RNA-Seq),Mus musculus,unknown,rna sequencing (rna-seq),,0,1,0,GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,data/osdr/raw/GLDS-512_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,
